gene_id,gene_biotype,gene_name
ENSG00000254819.1,lincRNA,RP11-430L3.1
ENSG00000134343.12,protein_coding,ANO3
ENSG00000255505.1,processed_pseudogene,RP11-485O14.1
ENSG00000169550.12,protein_coding,MUC15
ENSG00000148942.14,protein_coding,SLC5A12
ENSG00000176971.3,protein_coding,FIBIN
ENSG00000129151.8,protein_coding,BBOX1
ENSG00000254560.5,antisense,BBOX1-AS1
ENSG00000109881.16,protein_coding,CCDC34
ENSG00000205213.13,protein_coding,LGR4
ENSG00000254862.5,antisense,RP11-159H22.2
ENSG00000242527.1,processed_pseudogene,RP11-159H22.1
ENSG00000148943.11,protein_coding,LIN7C
ENSG00000245573.7,antisense,BDNF-AS
ENSG00000278483.1,miRNA,MIR8087
ENSG00000212289.1,rRNA,RNA5SP339
ENSG00000240036.4,processed_pseudogene,RP11-587D21.1
ENSG00000254934.5,lincRNA,LINC00678
ENSG00000176697.18,protein_coding,BDNF
ENSG00000255496.1,sense_overlapping,RP11-587D21.4
ENSG00000177447.6,processed_pseudogene,CBX3P1
ENSG00000224411.3,processed_pseudogene,HSP90AA2P
ENSG00000255094.1,lincRNA,RP11-406D1.2
ENSG00000121621.6,protein_coding,KIF18A
ENSG00000207874.1,miRNA,MIR610
ENSG00000169519.20,protein_coding,METTL15
ENSG00000271332.1,processed_pseudogene,RP11-797J4.1
ENSG00000222385.1,misc_RNA,RN7SKP158
ENSG00000238149.1,processed_pseudogene,AC104978.1
ENSG00000273912.1,miRNA,MIR8068
ENSG00000254606.1,lincRNA,RP11-22P4.2
ENSG00000248990.1,lincRNA,RP11-960D24.1
ENSG00000249867.5,lincRNA,RP11-115J23.1
ENSG00000272882.1,unprocessed_pseudogene,OR2BH1P
ENSG00000254526.1,lincRNA,RP11-466I1.1
ENSG00000255450.1,processed_pseudogene,CTD-2063L20.1
ENSG00000254530.1,lincRNA,RP11-460B17.3
ENSG00000255281.1,processed_pseudogene,RP11-460B17.1
ENSG00000255227.1,lincRNA,RP11-460B17.2
ENSG00000255029.1,lincRNA,CTD-3012A18.1
ENSG00000255117.5,lincRNA,RP5-1027O15.1
ENSG00000255047.1,processed_pseudogene,HNRNPRP2
ENSG00000254734.1,lincRNA,CTD-3138F19.1
ENSG00000243505.3,misc_RNA,RN7SL240P
ENSG00000240554.1,processed_pseudogene,RPL7AP58
ENSG00000261340.1,lincRNA,LINC01616
ENSG00000182255.6,protein_coding,KCNA4
ENSG00000254532.1,lincRNA,RP11-624D11.2
ENSG00000255288.1,processed_pseudogene,RP4-562D20.2
ENSG00000131808.10,protein_coding,FSHB
ENSG00000152219.4,protein_coding,ARL14EP
ENSG00000242353.1,processed_pseudogene,RPL12P30
ENSG00000066382.16,protein_coding,MPPED2
ENSG00000255480.1,antisense,RP4-710M3.2
ENSG00000254489.1,antisense,RP5-1024C24.1
ENSG00000170959.14,protein_coding,DCDC1
ENSG00000255370.1,processed_pseudogene,CYCSP25
ENSG00000255525.1,antisense,RP1-296L11.1
ENSG00000170946.14,protein_coding,DNAJC24
ENSG00000148950.9,protein_coding,IMMP1L
ENSG00000109911.18,protein_coding,ELP4
ENSG00000228061.5,antisense,Z83001.1
ENSG00000007372.21,protein_coding,PAX6
ENSG00000049449.8,protein_coding,RCN1
ENSG00000281880.1,lincRNA,PAUPAR
ENSG00000254584.1,antisense,RP1-17K7.2
ENSG00000254836.1,antisense,RP1-17K7.3
ENSG00000254627.1,sense_intronic,RP1-17K7.1
ENSG00000212551.2,snoRNA,U3
ENSG00000255490.1,processed_pseudogene,EIF4A2P5
ENSG00000227160.3,transcribed_unitary_pseudogene,THEM7P
ENSG00000255375.1,lincRNA,RP1-65P5.5
ENSG00000184937.13,protein_coding,WT1
ENSG00000183242.11,antisense,WT1-AS
ENSG00000273677.1,misc_RNA,WT1-AS_2
ENSG00000149100.12,protein_coding,EIF3M
ENSG00000270903.1,processed_pseudogene,HNRNPA3P9
ENSG00000186714.12,protein_coding,CCDC73
ENSG00000244535.1,processed_pseudogene,RP1-181J22.1
ENSG00000135378.3,protein_coding,PRRG4
ENSG00000060749.14,protein_coding,QSER1
ENSG00000200615.1,misc_RNA,Y_RNA
ENSG00000121690.10,protein_coding,DEPDC7
ENSG00000176148.15,protein_coding,TCP11L1
ENSG00000213713.3,processed_pseudogene,PIGCP1
ENSG00000280798.1,lincRNA,LINC00294
ENSG00000176102.11,protein_coding,CSTF3
ENSG00000247151.6,antisense,CSTF3-AS1
ENSG00000206808.1,misc_RNA,Y_RNA
ENSG00000200485.1,misc_RNA,Y_RNA
ENSG00000241255.1,processed_pseudogene,RP1-89D4.1
ENSG00000110422.11,protein_coding,HIPK3
ENSG00000254537.1,processed_pseudogene,RP1-130L23.1
ENSG00000255207.1,processed_pseudogene,RP1-305G21.1
ENSG00000110427.14,protein_coding,KIAA1549L
ENSG00000255202.1,antisense,RP4-541C22.5
ENSG00000205177.6,protein_coding,C11orf91
ENSG00000085063.14,protein_coding,CD59
ENSG00000110429.13,protein_coding,FBXO3
ENSG00000254508.5,antisense,FBXO3-AS1
ENSG00000255272.1,antisense,RP11-646J21.6
ENSG00000255161.1,processed_pseudogene,RP11-646J21.7
ENSG00000255169.1,lincRNA,RP11-646J21.3
ENSG00000254619.1,lincRNA,RP11-646J21.4
ENSG00000255133.1,lincRNA,RP11-646J21.2
ENSG00000135363.11,protein_coding,LMO2
ENSG00000184566.3,antisense,RP13-786C16.1
ENSG00000135387.20,protein_coding,CAPRIN1
ENSG00000135372.8,protein_coding,NAT10
ENSG00000166016.5,protein_coding,ABTB2
ENSG00000201867.1,misc_RNA,Y_RNA
ENSG00000254708.1,processed_pseudogene,RP1-145M24.1
ENSG00000220204.1,processed_pseudogene,RP1-53C18.3
ENSG00000216708.1,processed_pseudogene,CIR1P3
ENSG00000121691.4,protein_coding,CAT
ENSG00000135374.9,protein_coding,ELF5
ENSG00000255271.1,lincRNA,RP4-594L9.2
ENSG00000255427.1,lincRNA,RP11-350D17.2
ENSG00000135373.12,protein_coding,EHF
ENSG00000271369.1,processed_pseudogene,RP11-350D17.3
ENSG00000270491.1,processed_pseudogene,RP4-743O11.1
ENSG00000149089.12,protein_coding,APIP
ENSG00000110435.11,protein_coding,PDHX
ENSG00000251862.2,miRNA,MIR1343
ENSG00000255521.1,antisense,RP4-607I7.1
ENSG00000026508.17,protein_coding,CD44
ENSG00000255443.1,antisense,RP1-68D18.4
ENSG00000251194.2,sense_intronic,RP1-68D18.2
ENSG00000110436.11,protein_coding,SLC1A2
ENSG00000255004.1,antisense,RP1-68D18.3
ENSG00000215380.2,processed_pseudogene,AC090625.1
ENSG00000255542.1,antisense,RP4-683L5.1
ENSG00000149090.11,protein_coding,PAMR1
ENSG00000254669.1,lincRNA,RP5-945I17.2
ENSG00000179431.6,protein_coding,FJX1
ENSG00000254686.2,lincRNA,RP1-276E15.1
ENSG00000166326.6,protein_coding,TRIM44
ENSG00000186082.9,processed_pseudogene,KRT18P14
ENSG00000254919.1,antisense,RP11-698N11.2
ENSG00000179241.12,protein_coding,LDLRAD3
ENSG00000254672.1,processed_pseudogene,RP5-916O11.3
ENSG00000255256.1,sense_intronic,RP5-916O11.2
ENSG00000241228.1,processed_pseudogene,RPL12P31
ENSG00000263389.1,miRNA,MIR3973
ENSG00000280321.1,TEC,RP11-1110F20.1
ENSG00000110442.11,protein_coding,COMMD9
ENSG00000135362.13,protein_coding,PRR5L
ENSG00000254566.1,lincRNA,RP11-514F3.4
ENSG00000255186.1,sense_intronic,RP11-514F3.5
ENSG00000255060.1,antisense,RP11-219O3.2
ENSG00000175104.14,protein_coding,TRAF6
ENSG00000280331.1,TEC,RP11-545D22.1
ENSG00000166349.9,protein_coding,RAG1
ENSG00000175097.7,protein_coding,RAG2
ENSG00000166352.15,protein_coding,C11orf74
ENSG00000254498.1,processed_pseudogene,CTD-2119L1.1
ENSG00000251838.1,snoRNA,SNORA31
ENSG00000242834.1,processed_pseudogene,RPL7AP56
ENSG00000254516.1,lincRNA,RP11-159D8.1
ENSG00000279004.1,TEC,RP11-159D8.2
ENSG00000254784.1,processed_pseudogene,LRRC6P1
ENSG00000255477.1,lincRNA,RP11-63D14.1
ENSG00000255175.5,lincRNA,RP11-277K23.1
ENSG00000254562.5,lincRNA,LINC01493
ENSG00000240975.1,processed_pseudogene,RP11-313M3.1
ENSG00000201591.1,snRNA,RNU6-99P
ENSG00000270588.1,processed_pseudogene,RP11-810F22.1
ENSG00000255347.1,processed_pseudogene,RP11-40H19.1
ENSG00000279675.1,TEC,RP11-454H19.2
ENSG00000148948.7,protein_coding,LRRC4C
ENSG00000206806.1,misc_RNA,Y_RNA
ENSG00000254579.1,processed_pseudogene,RP11-407P18.1
ENSG00000252922.1,snRNA,RNU6-365P
ENSG00000255132.1,lincRNA,RP11-63C8.1
ENSG00000255388.5,lincRNA,RP11-124G5.3
ENSG00000242729.1,processed_pseudogene,RP11-124G5.1
ENSG00000255563.1,processed_pseudogene,RP11-124G5.2
ENSG00000255171.5,lincRNA,LINC01499
ENSG00000254668.1,processed_pseudogene,RP11-375D13.1
ENSG00000255279.1,lincRNA,RP11-375D13.4
ENSG00000254822.1,lincRNA,RP11-375D13.3
ENSG00000255300.5,lincRNA,RP11-148I19.1
ENSG00000255109.5,lincRNA,CTD-2572N17.1
ENSG00000254914.1,processed_pseudogene,CTD-2537L20.1
ENSG00000271028.1,processed_pseudogene,RP11-111A24.2
ENSG00000254725.1,processed_pseudogene,RP11-111A24.1
ENSG00000251557.2,transcribed_processed_pseudogene,HNRNPKP3
ENSG00000166181.12,protein_coding,API5
ENSG00000254907.1,antisense,RP11-484D2.2
ENSG00000252652.1,misc_RNA,Y_RNA
ENSG00000052841.14,protein_coding,TTC17
ENSG00000255340.1,antisense,RP11-484D2.5
ENSG00000254577.1,sense_overlapping,RP11-484D2.4
ENSG00000252355.1,misc_RNA,RN7SKP287
ENSG00000254463.1,processed_pseudogene,RP11-484D2.3
ENSG00000213697.3,processed_pseudogene,CTBP2P6
ENSG00000283217.1,lincRNA,RP11-472I20.3
ENSG00000211568.1,miRNA,MIR670
ENSG00000235661.3,lincRNA,MIR670HG
ENSG00000199077.3,miRNA,MIR129-2
ENSG00000149084.12,protein_coding,HSD17B12
ENSG00000243721.1,processed_pseudogene,RPL23AP63
ENSG00000254512.1,processed_pseudogene,PHBP2
ENSG00000246250.2,antisense,RP11-613D13.5
ENSG00000283375.1,antisense,RP11-613D13.10
ENSG00000166199.12,protein_coding,ALKBH3
ENSG00000213693.4,processed_pseudogene,SEC14L1P1
ENSG00000244926.6,antisense,ALKBH3-AS1
ENSG00000254409.1,sense_overlapping,RP11-613D13.4
ENSG00000187479.5,protein_coding,C11orf96
ENSG00000244953.1,lincRNA,RP11-613D13.8
ENSG00000205126.2,protein_coding,ACCSL
ENSG00000110455.13,protein_coding,ACCS
ENSG00000255165.1,sense_intronic,CTD-2609K8.3
ENSG00000151348.13,protein_coding,EXT2
ENSG00000052850.5,protein_coding,ALX4
ENSG00000255451.1,lincRNA,RP11-58K22.1
ENSG00000255106.1,processed_pseudogene,RP11-58K22.2
ENSG00000085117.11,protein_coding,CD82
ENSG00000254693.1,antisense,RP11-58K22.5
ENSG00000255092.1,antisense,RP11-58K22.4
ENSG00000244267.1,processed_pseudogene,RPL34P22
ENSG00000275725.1,processed_pseudogene,RP11-244C20.2
ENSG00000255079.1,lincRNA,RP11-45A12.1
ENSG00000255032.1,lincRNA,RP11-45A12.2
ENSG00000157570.11,protein_coding,TSPAN18
ENSG00000175274.18,protein_coding,TP53I11
ENSG00000254654.1,lincRNA,AC068858.1
ENSG00000019485.13,protein_coding,PRDM11
ENSG00000254664.1,antisense,CTD-2560E9.3
ENSG00000019505.7,protein_coding,SYT13
ENSG00000254497.1,antisense,CTD-2560E9.5
ENSG00000254427.1,lincRNA,RP11-430H10.1
ENSG00000255267.3,lincRNA,RP11-430H10.2
ENSG00000255041.1,lincRNA,RP11-430H10.4
ENSG00000254651.1,lincRNA,RP11-430H10.3
ENSG00000254746.5,processed_transcript,RP11-958J22.1
ENSG00000255519.1,processed_pseudogene,RP11-958J22.2
ENSG00000254514.1,lincRNA,RP11-958J22.3
ENSG00000175264.7,protein_coding,CHST1
ENSG00000255091.1,antisense,RP11-495O11.1
ENSG00000276639.1,miRNA,MIR7154
ENSG00000254519.3,processed_transcript,CTD-2210P24.1
ENSG00000255426.1,lincRNA,CTD-2210P24.2
ENSG00000255226.1,lincRNA,CTD-2210P24.3
ENSG00000205106.4,lincRNA,DKFZp779M0652
ENSG00000181830.8,protein_coding,SLC35C1
ENSG00000255447.1,lincRNA,CTD-2210P24.6
ENSG00000121671.11,protein_coding,CRY2
ENSG00000121653.11,protein_coding,MAPK8IP1
ENSG00000234776.4,protein_coding,C11orf94
ENSG00000121680.15,protein_coding,PEX16
ENSG00000165905.17,protein_coding,LARGE2
ENSG00000135365.15,protein_coding,PHF21A
ENSG00000254653.1,lincRNA,RP11-702F3.1
ENSG00000255314.2,lincRNA,RP11-702F3.3
ENSG00000254871.1,processed_pseudogene,RP11-702F3.2
ENSG00000255269.2,lincRNA,RP11-702F3.4
ENSG00000254639.1,lincRNA,CTD-2589M5.5
ENSG00000255007.1,antisense,CTD-2589M5.4
ENSG00000157613.10,protein_coding,CREB3L1
ENSG00000149091.15,protein_coding,DGKZ
ENSG00000264102.1,miRNA,MIR4688
ENSG00000110492.15,protein_coding,MDK
ENSG00000180720.7,protein_coding,CHRM4
ENSG00000110497.14,protein_coding,AMBRA1
ENSG00000244313.3,processed_pseudogene,RP11-425L10.1
ENSG00000265014.1,miRNA,MIR3160-1
ENSG00000180423.4,protein_coding,HARBI1
ENSG00000175224.16,protein_coding,ATG13
ENSG00000175220.11,protein_coding,ARHGAP1
ENSG00000175213.2,protein_coding,ZNF408
ENSG00000180210.14,protein_coding,F2
ENSG00000175216.14,protein_coding,CKAP5
ENSG00000263540.1,miRNA,MIR5582
ENSG00000252427.1,snoRNA,SNORD67
ENSG00000212135.1,snoRNA,SNORD67
ENSG00000247675.6,antisense,LRP4-AS1
ENSG00000134569.9,protein_coding,LRP4
ENSG00000149179.13,protein_coding,C11orf49
ENSG00000271350.1,processed_pseudogene,CTD-2384B9.1
ENSG00000255520.1,antisense,RP11-390K5.3
ENSG00000149182.14,protein_coding,ARFGAP2
ENSG00000270060.1,sense_intronic,RP11-390K5.6
ENSG00000165912.15,protein_coding,PACSIN3
ENSG00000275208.1,miRNA,MIR6745
ENSG00000243802.2,processed_pseudogene,RP11-390K5.1
ENSG00000134574.11,protein_coding,DDB2
ENSG00000256897.1,antisense,RP11-17G12.2
ENSG00000134575.9,protein_coding,ACP2
ENSG00000025434.18,protein_coding,NR1H3
ENSG00000110514.19,protein_coding,MADD
ENSG00000256746.5,antisense,RP11-17G12.3
ENSG00000283338.1,unprocessed_pseudogene,RP11-125F14.2
ENSG00000134571.10,protein_coding,MYBPC3
ENSG00000066336.11,protein_coding,SPI1
ENSG00000255197.5,antisense,RP11-750H9.5
ENSG00000264583.1,miRNA,MIR4487
ENSG00000165915.13,protein_coding,SLC39A13
ENSG00000165916.8,protein_coding,PSMC3
ENSG00000165917.9,protein_coding,RAPSN
ENSG00000149187.17,protein_coding,CELF1
ENSG00000270072.1,sense_intronic,RP11-750H9.7
ENSG00000265559.2,misc_RNA,RN7SL652P
ENSG00000213619.9,protein_coding,NDUFS3
ENSG00000110536.13,protein_coding,PTPMT1
ENSG00000123444.13,protein_coding,KBTBD4
ENSG00000200376.1,snRNA,RNU5E-10P
ENSG00000196666.4,protein_coding,FAM180B
ENSG00000172247.3,protein_coding,C1QTNF4
ENSG00000109919.9,protein_coding,MTCH2
ENSG00000165923.15,protein_coding,AGBL2
ENSG00000109920.12,protein_coding,FNBP4
ENSG00000200090.1,misc_RNA,Y_RNA
ENSG00000030066.13,protein_coding,NUP160
ENSG00000271543.1,processed_pseudogene,RP11-692M12.5
ENSG00000252941.1,rRNA,RNA5SP340
ENSG00000252874.2,misc_RNA,Y_RNA
ENSG00000271557.1,processed_pseudogene,YPEL5P2
ENSG00000254780.1,processed_pseudogene,RP11-793I11.1
ENSG00000149177.12,protein_coding,PTPRJ
ENSG00000254879.1,antisense,PTPRJ-AS1
ENSG00000263693.1,miRNA,MIR3161
ENSG00000175619.2,protein_coding,OR4B1
ENSG00000255514.1,unprocessed_pseudogene,OR4B2P
ENSG00000172208.6,polymorphic_pseudogene,OR4X2
ENSG00000176567.1,protein_coding,OR4X1
ENSG00000176555.1,protein_coding,OR4S1
ENSG00000176547.8,protein_coding,OR4C3
ENSG00000197161.7,unprocessed_pseudogene,OR4C4P
ENSG00000176540.3,protein_coding,OR4C5
ENSG00000182565.8,unprocessed_pseudogene,OR4C2P
ENSG00000184789.6,unprocessed_pseudogene,OR4C10P
ENSG00000254925.1,unprocessed_pseudogene,OR4C9P
ENSG00000255215.1,unprocessed_pseudogene,OR4R1P
ENSG00000237388.2,protein_coding,OR4A47
ENSG00000255113.1,unprocessed_pseudogene,OR4A48P
ENSG00000255304.1,unprocessed_pseudogene,OR4A46P
ENSG00000254832.1,unprocessed_pseudogene,OR4A40P
ENSG00000255534.1,unprocessed_pseudogene,OR4A43P
ENSG00000213607.4,unprocessed_pseudogene,OR4A45P
ENSG00000255297.1,unprocessed_pseudogene,OR4A41P
ENSG00000254674.1,unprocessed_pseudogene,OR4A42P
ENSG00000255053.1,unprocessed_pseudogene,OR4A44P
ENSG00000255551.1,unprocessed_pseudogene,RP11-56P9.5
ENSG00000254728.1,unprocessed_pseudogene,RP11-56P9.10
ENSG00000254920.1,unprocessed_pseudogene,RP11-56P9.6
ENSG00000255527.1,unprocessed_pseudogene,RP11-56P9.4
ENSG00000249910.3,unprocessed_pseudogene,TRIM51CP
ENSG00000254517.1,unprocessed_pseudogene,RP11-56P9.8
ENSG00000220948.4,unprocessed_pseudogene,TRIM51GP
ENSG00000254764.1,unprocessed_pseudogene,TRIM53CP
ENSG00000205044.4,transcribed_unprocessed_pseudogene,RP11-56P9.11
ENSG00000182053.12,protein_coding,TRIM49B
ENSG00000214891.9,protein_coding,TRIM64C
ENSG00000276637.1,unprocessed_pseudogene,CTD-2132H18.5
ENSG00000254801.1,processed_pseudogene,CTD-2132H18.3
ENSG00000229361.5,processed_pseudogene,UBTFL7
ENSG00000255452.1,processed_pseudogene,RP11-107P7.1
ENSG00000254412.1,processed_pseudogene,RP11-107P7.6
ENSG00000255338.1,processed_pseudogene,RP11-107P7.2
ENSG00000254993.1,unprocessed_pseudogene,TRIM77BP
ENSG00000254567.2,processed_pseudogene,UBTFL9
ENSG00000086205.16,protein_coding,FOLH1
ENSG00000255532.1,transcribed_unprocessed_pseudogene,CTD-2026G22.1
ENSG00000123447.6,unprocessed_pseudogene,TYRL
ENSG00000254496.1,processed_pseudogene,CBX3P8
ENSG00000226268.3,processed_pseudogene,RP11-61N20.3
ENSG00000205035.8,transcribed_unprocessed_pseudogene,RP11-707M1.1
ENSG00000254487.2,unprocessed_pseudogene,RP11-707M1.7
ENSG00000255268.2,unprocessed_pseudogene,RP11-707M1.9
ENSG00000219061.4,unprocessed_pseudogene,TRIM51FP
ENSG00000265973.1,unprocessed_pseudogene,RP11-163O19.16
ENSG00000254714.1,unprocessed_pseudogene,RP11-163O19.1
ENSG00000255550.1,unprocessed_pseudogene,RP11-163O19.11
ENSG00000255214.1,unprocessed_pseudogene,RP11-163O19.10
ENSG00000255190.2,processed_pseudogene,TRIM51DP
ENSG00000254800.2,processed_pseudogene,RP11-163O19.3
ENSG00000255111.1,processed_pseudogene,RP11-163O19.8
ENSG00000254408.1,unprocessed_pseudogene,OR4A1P
ENSG00000254472.1,unprocessed_pseudogene,OR4A49P
ENSG00000254637.1,unprocessed_pseudogene,OR4A18P
ENSG00000254940.1,unprocessed_pseudogene,OR4A19P
ENSG00000254624.1,unprocessed_pseudogene,OR4R3P
ENSG00000258817.1,protein_coding,OR4C13
ENSG00000221954.2,protein_coding,OR4C12
ENSG00000283605.1,unprocessed_pseudogene,OR4C48P
ENSG00000260811.1,polymorphic_pseudogene,OR4C45
ENSG00000260595.1,unprocessed_pseudogene,OR4C49P
ENSG00000255199.2,unprocessed_pseudogene,GTF2IP11
ENSG00000255442.1,unprocessed_pseudogene,RP11-347H15.1
ENSG00000236919.3,unprocessed_pseudogene,RP11-347H15.6
ENSG00000255500.2,processed_pseudogene,RP11-347H15.2
ENSG00000255042.3,transcribed_unprocessed_pseudogene,RP11-347H15.5
ENSG00000255001.1,processed_pseudogene,RP11-347H15.3
ENSG00000254518.1,lincRNA,RP11-347H15.4
ENSG00000254840.1,transcribed_unprocessed_pseudogene,RP11-574M7.1
ENSG00000214883.4,unprocessed_pseudogene,RP11-574M7.2
ENSG00000237610.1,unprocessed_pseudogene,OR4C50P
ENSG00000185926.1,protein_coding,OR4C46
ENSG00000255312.1,unprocessed_pseudogene,OR4C7P
ENSG00000255560.1,unprocessed_pseudogene,OR4R2P
ENSG00000254769.3,unprocessed_pseudogene,OR4A4P
ENSG00000254464.1,unprocessed_pseudogene,OR4A3P
ENSG00000227547.3,unprocessed_pseudogene,OR4A2P
ENSG00000225997.1,polymorphic_pseudogene,OR4A8
ENSG00000255349.1,unprocessed_pseudogene,OR4A7P
ENSG00000221840.3,protein_coding,OR4A5
ENSG00000255078.1,unprocessed_pseudogene,OR4A6P
ENSG00000150244.11,protein_coding,TRIM48
ENSG00000255543.1,processed_pseudogene,RP11-72M10.2
ENSG00000255283.3,unprocessed_pseudogene,RP11-72M10.4
ENSG00000255110.1,unprocessed_pseudogene,RP11-72M10.8
ENSG00000254696.1,unprocessed_pseudogene,RP11-72M10.7
ENSG00000166007.11,transcribed_unprocessed_pseudogene,TRIM51HP
ENSG00000254828.1,unprocessed_pseudogene,RP11-72M10.5
ENSG00000254663.1,unprocessed_pseudogene,OR4A11P
ENSG00000254723.1,unprocessed_pseudogene,OR4A12P
ENSG00000181961.3,protein_coding,OR4A16
ENSG00000181958.3,protein_coding,OR4A15
ENSG00000254891.1,unprocessed_pseudogene,OR4A9P
ENSG00000255077.1,unprocessed_pseudogene,OR4X7P
ENSG00000255493.1,unprocessed_pseudogene,RP11-131J4.12
ENSG00000254886.1,unprocessed_pseudogene,OR4A10P
ENSG00000255196.1,unprocessed_pseudogene,OR4A17P
ENSG00000181950.3,unprocessed_pseudogene,OR4A13P
ENSG00000255294.1,unprocessed_pseudogene,OR4A50P
ENSG00000254962.1,unprocessed_pseudogene,OR4A14P
ENSG00000181943.4,unprocessed_pseudogene,OR4A21P
ENSG00000254576.1,unprocessed_pseudogene,OR4C1P
ENSG00000233301.1,unprocessed_pseudogene,OR4C14P
ENSG00000181939.2,protein_coding,OR4C15
ENSG00000279514.2,polymorphic_pseudogene,OR4C16
ENSG00000172188.4,protein_coding,OR4C11
ENSG00000181927.2,protein_coding,OR4P4
ENSG00000174982.2,protein_coding,OR4S2
ENSG00000181903.4,protein_coding,OR4C6
ENSG00000254841.1,unprocessed_pseudogene,OR4V1P
ENSG00000188439.3,unprocessed_pseudogene,OR4P1P
ENSG00000254804.1,lincRNA,RP11-674C21.9
ENSG00000254457.2,unprocessed_pseudogene,OR5D2P
ENSG00000186886.6,unprocessed_pseudogene,OR5D3P
ENSG00000181837.6,unprocessed_pseudogene,OR5D17P
ENSG00000279761.2,polymorphic_pseudogene,OR5D13
ENSG00000255019.1,unprocessed_pseudogene,OR5D15P
ENSG00000186113.1,protein_coding,OR5D14
ENSG00000279395.3,polymorphic_pseudogene,OR5L1
ENSG00000186119.7,protein_coding,OR5D18
ENSG00000205030.1,protein_coding,OR5L2
ENSG00000205029.1,protein_coding,OR5D16
ENSG00000186124.3,unprocessed_pseudogene,OR9M1P
ENSG00000255204.1,unprocessed_pseudogene,RP11-738O11.9
ENSG00000255499.1,processed_pseudogene,RP11-738O11.12
ENSG00000254547.1,unprocessed_pseudogene,RP11-738O11.13
ENSG00000124900.12,protein_coding,TRIM51
ENSG00000227806.1,unprocessed_pseudogene,OR5W1P
ENSG00000187612.1,protein_coding,OR5W2
ENSG00000167825.3,protein_coding,OR5I1
ENSG00000255416.1,unprocessed_pseudogene,OR10AF1P
ENSG00000254807.1,unprocessed_pseudogene,OR10AK1P
ENSG00000174970.3,protein_coding,OR10AG1
ENSG00000214880.3,unprocessed_pseudogene,OR7E5P
ENSG00000149133.1,protein_coding,OR5F1
ENSG00000182365.4,unprocessed_pseudogene,OR5F2P
ENSG00000181785.1,protein_coding,OR5AS1
ENSG00000184741.5,unprocessed_pseudogene,OR5AQ1P
ENSG00000181780.4,unprocessed_pseudogene,OR5J1P
ENSG00000225538.1,unprocessed_pseudogene,OR5BE1P
ENSG00000172154.9,protein_coding,OR8I2
ENSG00000254524.1,unprocessed_pseudogene,OR8I4P
ENSG00000181767.2,protein_coding,OR8H2
ENSG00000255140.1,unprocessed_pseudogene,OR5BN2P
ENSG00000181761.5,protein_coding,OR8H3
ENSG00000254848.1,unprocessed_pseudogene,OR5BN1P
ENSG00000167822.1,protein_coding,OR8J3
ENSG00000254947.1,unprocessed_pseudogene,OR8K4P
ENSG00000181752.3,protein_coding,OR8K5
ENSG00000255217.1,unprocessed_pseudogene,OR5J7P
ENSG00000174957.1,protein_coding,OR5J2
ENSG00000230213.1,unprocessed_pseudogene,OR8V1P
ENSG00000213604.4,processed_pseudogene,RP11-444K7.8
ENSG00000254658.2,polymorphic_pseudogene,OR8J2
ENSG00000181718.5,protein_coding,OR5T2
ENSG00000172489.5,protein_coding,OR5T3
ENSG00000181698.3,protein_coding,OR5T1
ENSG00000181693.7,protein_coding,OR8H1
ENSG00000255461.1,unprocessed_pseudogene,OR8I1P
ENSG00000280314.2,polymorphic_pseudogene,OR8K3
ENSG00000254722.1,unprocessed_pseudogene,FAM8A2P
ENSG00000255134.1,unprocessed_pseudogene,OR8K2P
ENSG00000150261.3,protein_coding,OR8K1
ENSG00000242208.1,processed_pseudogene,RPL5P29
ENSG00000172487.3,protein_coding,OR8J1
ENSG00000172199.1,protein_coding,OR8U1
ENSG00000254903.1,unprocessed_pseudogene,OR8L1P
ENSG00000255466.1,unprocessed_pseudogene,OR5AL2P
ENSG00000272987.1,polymorphic_pseudogene,OR5AL1
ENSG00000279961.2,polymorphic_pseudogene,OR5R1
ENSG00000230416.3,unprocessed_pseudogene,OR5M4P
ENSG00000150269.1,protein_coding,OR5M9
ENSG00000174937.3,protein_coding,OR5M3
