case_id,slide_id,label,tissue,tissue_idx
GTEX-1J8EW,GTEX-1J8EW-1025,gen_exp,Lung,18.0
GTEX-1F5PL,GTEX-1F5PL-1025,gen_exp,MammaryTissueBreast,19.0
GTEX-15DZA,GTEX-15DZA-2225,gen_exp,TibialArtery,34.0
GTEX-WI4N,GTEX-WI4N-1525,gen_exp,Omentum,21.0
GTEX-131XE,GTEX-131XE-2425,gen_exp,AdiposeTissue,0.0
GTEX-11PRG,GTEX-11PRG-1525,gen_exp,Omentum,21.0
GTEX-13PL6,GTEX-13PL6-2925,gen_exp,MammaryTissueBreast,19.0
GTEX-UJMC,GTEX-UJMC-1125,gen_exp,Pancreas,23.0
GTEX-ZYT6,GTEX-ZYT6-0125,gen_exp,MammaryTissueBreast,19.0
GTEX-15SHV,GTEX-15SHV-0525,gen_exp,AtrialAppendage,3.0
GTEX-ZQUD,GTEX-ZQUD-0925,gen_exp,Ileum,14.0
GTEX-16NPV,GTEX-16NPV-0525,gen_exp,TibialArtery,34.0
GTEX-1RQED,GTEX-1RQED-1125,gen_exp,Aorta,2.0
GTEX-18D9U,GTEX-18D9U-2125,gen_exp,EsophagusMucosa,10.0
GTEX-WFON,GTEX-WFON-1125,gen_exp,Stomach,30.0
GTEX-1GL5R,GTEX-1GL5R-0525,gen_exp,Lung,18.0
GTEX-139TT,GTEX-139TT-0325,gen_exp,TibialNerve,35.0
GTEX-X62O,GTEX-X62O-0825,gen_exp,AtrialAppendage,3.0
GTEX-X3Y1,GTEX-X3Y1-1125,gen_exp,GastroesophagealJunction,12.0
GTEX-S7PM,GTEX-S7PM-0625,gen_exp,Testis,32.0
GTEX-1QP67,GTEX-1QP67-1525,gen_exp,Ovary,22.0
GTEX-1211K,GTEX-1211K-0825,gen_exp,Lung,18.0
GTEX-11EI6,GTEX-11EI6-3125,gen_exp,PituitaryGland,24.0
GTEX-WZTO,GTEX-WZTO-1625,gen_exp,Aorta,2.0
GTEX-1E1VI,GTEX-1E1VI-2925,gen_exp,BrainCerebellum,4.0
GTEX-13N1W,GTEX-13N1W-2025,gen_exp,Stomach,30.0
GTEX-1JMPY,GTEX-1JMPY-1025,gen_exp,SigmoidColon,26.0
GTEX-R55G,GTEX-R55G-1525,gen_exp,Ovary,22.0
GTEX-WHSB,GTEX-WHSB-0925,gen_exp,Colon,6.0
GTEX-1NV8Z,GTEX-1NV8Z-1425,gen_exp,EsophagusMuscularis,11.0
GTEX-1CB4F,GTEX-1CB4F-1725,gen_exp,Liver,17.0
GTEX-17F96,GTEX-17F96-2725,gen_exp,SkeletalMuscle,27.0
GTEX-13CF3,GTEX-13CF3-0125,gen_exp,AdrenalGlands,1.0
GTEX-RUSQ,GTEX-RUSQ-1925,gen_exp,TibialArtery,34.0
GTEX-1PIIG,GTEX-1PIIG-2025,gen_exp,ThyroidGland,33.0
GTEX-14LLW,GTEX-14LLW-0225,gen_exp,AdiposeTissue,0.0
GTEX-1HCUA,GTEX-1HCUA-0225,gen_exp,Lung,18.0
GTEX-ZYFD,GTEX-ZYFD-0325,gen_exp,SkeletalMuscle,27.0
GTEX-T2IS,GTEX-T2IS-2225,gen_exp,Uterus,37.0
GTEX-1117F,GTEX-1117F-0425,gen_exp,SkeletalMuscle,27.0
GTEX-Y111,GTEX-Y111-2225,gen_exp,Ileum,14.0
GTEX-13OW6,GTEX-13OW6-0925,gen_exp,AtrialAppendage,3.0
GTEX-WFON,GTEX-WFON-1725,gen_exp,Liver,17.0
GTEX-1CB4F,GTEX-1CB4F-1825,gen_exp,Ileum,14.0
GTEX-ZYW4,GTEX-ZYW4-2225,gen_exp,Omentum,21.0
GTEX-WZTO,GTEX-WZTO-1525,gen_exp,EsophagusMuscularis,11.0
GTEX-ZDXO,GTEX-ZDXO-3025,gen_exp,Skin,28.0
GTEX-REY6,GTEX-REY6-0625,gen_exp,TibialNerve,35.0
GTEX-16BQI,GTEX-16BQI-1325,gen_exp,SuprapubicSkin,31.0
GTEX-1S82P,GTEX-1S82P-2125,gen_exp,SuprapubicSkin,31.0
GTEX-17JCI,GTEX-17JCI-0125,gen_exp,Skin,28.0
GTEX-145LS,GTEX-145LS-1225,gen_exp,Lung,18.0
GTEX-QEL4,GTEX-QEL4-0325,gen_exp,AdiposeTissue,0.0
GTEX-139TT,GTEX-139TT-0725,gen_exp,Lung,18.0
GTEX-TSE9,GTEX-TSE9-2525,gen_exp,Vagina,38.0
GTEX-15G19,GTEX-15G19-1325,gen_exp,Testis,32.0
GTEX-T5JC,GTEX-T5JC-0425,gen_exp,Skin,28.0
GTEX-RN64,GTEX-RN64-1025,gen_exp,EsophagusMucosa,10.0
GTEX-ZYW4,GTEX-ZYW4-1425,gen_exp,EsophagusMuscularis,11.0
GTEX-16MT8,GTEX-16MT8-0125,gen_exp,TibialArtery,34.0
GTEX-15ER7,GTEX-15ER7-1925,gen_exp,GastroesophagealJunction,12.0
GTEX-1IKK5,GTEX-1IKK5-0425,gen_exp,SkeletalMuscle,27.0
GTEX-11TT1,GTEX-11TT1-0625,gen_exp,GastroesophagealJunction,12.0
GTEX-1KANA,GTEX-1KANA-0225,gen_exp,TibialNerve,35.0
GTEX-UPJH,GTEX-UPJH-0525,gen_exp,SkeletalMuscle,27.0
GTEX-S32W,GTEX-S32W-2125,gen_exp,Skin,28.0
GTEX-X5EB,GTEX-X5EB-2325,gen_exp,SkeletalMuscle,27.0
GTEX-QEG4,GTEX-QEG4-0225,gen_exp,Skin,28.0
GTEX-145LT,GTEX-145LT-1125,gen_exp,EsophagusMucosa,10.0
GTEX-SIU8,GTEX-SIU8-0925,gen_exp,Lung,18.0
GTEX-S33H,GTEX-S33H-0525,gen_exp,Heart,13.0
GTEX-1QP2A,GTEX-1QP2A-1125,gen_exp,Heart,13.0
GTEX-14B4R,GTEX-14B4R-0525,gen_exp,Omentum,21.0
GTEX-13OVK,GTEX-13OVK-1725,gen_exp,TibialArtery,34.0
GTEX-18A66,GTEX-18A66-1525,gen_exp,EsophagusMuscularis,11.0
GTEX-X638,GTEX-X638-0125,gen_exp,Skin,28.0
GTEX-1GN1W,GTEX-1GN1W-0325,gen_exp,Heart,13.0
GTEX-13111,GTEX-13111-0225,gen_exp,ThyroidGland,33.0
GTEX-1H1DE,GTEX-1H1DE-2125,gen_exp,Skin,28.0
GTEX-14E6E,GTEX-14E6E-1225,gen_exp,Spleen,29.0
GTEX-UJHI,GTEX-UJHI-0825,gen_exp,EsophagusMucosa,10.0
GTEX-YEC4,GTEX-YEC4-2125,gen_exp,Skin,28.0
GTEX-132QS,GTEX-132QS-2525,gen_exp,AdiposeTissue,0.0
GTEX-V955,GTEX-V955-0325,gen_exp,Pancreas,23.0
GTEX-WVLH,GTEX-WVLH-0225,gen_exp,AdiposeTissue,0.0
GTEX-1212Z,GTEX-1212Z-2025,gen_exp,EsophagusMuscularis,11.0
GTEX-13X6K,GTEX-13X6K-2725,gen_exp,SigmoidColon,26.0
GTEX-1HCUA,GTEX-1HCUA-0125,gen_exp,ThyroidGland,33.0
GTEX-1269C,GTEX-1269C-0825,gen_exp,Heart,13.0
GTEX-11DXX,GTEX-11DXX-1325,gen_exp,Stomach,30.0
GTEX-11WQC,GTEX-11WQC-2825,gen_exp,TibialNerve,35.0
GTEX-Y5V6,GTEX-Y5V6-0525,gen_exp,ThyroidGland,33.0
GTEX-14ICL,GTEX-14ICL-1225,gen_exp,Colon,6.0
GTEX-1I1HK,GTEX-1I1HK-2825,gen_exp,BrainCortex,5.0
GTEX-13FH7,GTEX-13FH7-1325,gen_exp,Spleen,29.0
GTEX-1GZ2Q,GTEX-1GZ2Q-1225,gen_exp,Omentum,21.0
GTEX-1HR9M,GTEX-1HR9M-0525,gen_exp,TibialArtery,34.0
GTEX-12ZZZ,GTEX-12ZZZ-1725,gen_exp,Heart,13.0
GTEX-16GPK,GTEX-16GPK-0525,gen_exp,SkeletalMuscle,27.0
GTEX-13X6J,GTEX-13X6J-1725,gen_exp,GastroesophagealJunction,12.0
GTEX-14C39,GTEX-14C39-0325,gen_exp,Lung,18.0
GTEX-11I78,GTEX-11I78-1725,gen_exp,Stomach,30.0
GTEX-1OFPY,GTEX-1OFPY-1525,gen_exp,ThyroidGland,33.0
GTEX-O5YV,GTEX-O5YV-1525,gen_exp,ThyroidGland,33.0
GTEX-1IOXB,GTEX-1IOXB-2925,gen_exp,PituitaryGland,24.0
GTEX-1GN1U,GTEX-1GN1U-1725,gen_exp,GastroesophagealJunction,12.0
GTEX-1RAZA,GTEX-1RAZA-1025,gen_exp,Spleen,29.0
GTEX-S32W,GTEX-S32W-0625,gen_exp,Heart,13.0
GTEX-XMK1,GTEX-XMK1-1025,gen_exp,Prostate,25.0
GTEX-QDVJ,GTEX-QDVJ-1225,gen_exp,Pancreas,23.0
GTEX-18D9U,GTEX-18D9U-0825,gen_exp,TibialNerve,35.0
GTEX-16NGA,GTEX-16NGA-1025,gen_exp,Colon,6.0
GTEX-U8XE,GTEX-U8XE-1025,gen_exp,CoronaryArtery,7.0
GTEX-117YW,GTEX-117YW-2825,gen_exp,PituitaryGland,24.0
GTEX-OOBK,GTEX-OOBK-0525,gen_exp,Lung,18.0
GTEX-1H1DE,GTEX-1H1DE-2025,gen_exp,AdiposeTissue,0.0
GTEX-Y5V5,GTEX-Y5V5-0125,gen_exp,SuprapubicSkin,31.0
GTEX-14PN3,GTEX-14PN3-1525,gen_exp,Ovary,22.0
GTEX-1B8L1,GTEX-1B8L1-2625,gen_exp,AdiposeTissue,0.0
GTEX-13NZ9,GTEX-13NZ9-1125,gen_exp,ThyroidGland,33.0
GTEX-Y8LW,GTEX-Y8LW-0825,gen_exp,Stomach,30.0
GTEX-1H1E6,GTEX-1H1E6-0425,gen_exp,SuprapubicSkin,31.0
GTEX-ZVE2,GTEX-ZVE2-0325,gen_exp,AdiposeTissue,0.0
GTEX-1IOXB,GTEX-1IOXB-0325,gen_exp,SkeletalMuscle,27.0
GTEX-139UW,GTEX-139UW-0225,gen_exp,Lung,18.0
GTEX-T6MO,GTEX-T6MO-1225,gen_exp,Vagina,38.0
GTEX-S3XE,GTEX-S3XE-0525,gen_exp,Pancreas,23.0
GTEX-1OJC3,GTEX-1OJC3-0925,gen_exp,EsophagusMuscularis,11.0
GTEX-1HT8W,GTEX-1HT8W-0725,gen_exp,Omentum,21.0
GTEX-13NZA,GTEX-13NZA-0825,gen_exp,AtrialAppendage,3.0
GTEX-145LS,GTEX-145LS-0625,gen_exp,SuprapubicSkin,31.0
GTEX-OHPK,GTEX-OHPK-2425,gen_exp,Ovary,22.0
GTEX-1HR98,GTEX-1HR98-2225,gen_exp,SuprapubicSkin,31.0
GTEX-13N2G,GTEX-13N2G-0225,gen_exp,SuprapubicSkin,31.0
GTEX-1JJ6O,GTEX-1JJ6O-2225,gen_exp,AtrialAppendage,3.0
GTEX-PLZ4,GTEX-PLZ4-0225,gen_exp,AdiposeTissue,0.0
GTEX-RTLS,GTEX-RTLS-0225,gen_exp,AdiposeTissue,0.0
GTEX-13OW6,GTEX-13OW6-2925,gen_exp,BrainCerebellum,4.0
GTEX-R55G,GTEX-R55G-1025,gen_exp,EsophagusMucosa,10.0
GTEX-133LE,GTEX-133LE-1425,gen_exp,Ileum,14.0
GTEX-13OVK,GTEX-13OVK-0425,gen_exp,Spleen,29.0
GTEX-1EH9U,GTEX-1EH9U-1725,gen_exp,AdrenalGlands,1.0
GTEX-11GSO,GTEX-11GSO-3025,gen_exp,BrainCerebellum,4.0
GTEX-ZAB5,GTEX-ZAB5-0225,gen_exp,Heart,13.0
GTEX-T6MO,GTEX-T6MO-1525,gen_exp,Uterus,37.0
GTEX-12ZZX,GTEX-12ZZX-1225,gen_exp,ThyroidGland,33.0
GTEX-14JIY,GTEX-14JIY-1325,gen_exp,Lung,18.0
GTEX-1GN1W,GTEX-1GN1W-2425,gen_exp,SuprapubicSkin,31.0
GTEX-145MH,GTEX-145MH-2725,gen_exp,SigmoidColon,26.0
GTEX-11TTK,GTEX-11TTK-2425,gen_exp,Colon,6.0
GTEX-14PN3,GTEX-14PN3-2425,gen_exp,Skin,28.0
GTEX-WY7C,GTEX-WY7C-2425,gen_exp,AdiposeTissue,0.0
GTEX-17F9Y,GTEX-17F9Y-0525,gen_exp,ThyroidGland,33.0
GTEX-1QW4Y,GTEX-1QW4Y-1325,gen_exp,Colon,6.0
GTEX-1LGRB,GTEX-1LGRB-0525,gen_exp,Omentum,21.0
GTEX-15DDE,GTEX-15DDE-0525,gen_exp,SkeletalMuscle,27.0
GTEX-1EH9U,GTEX-1EH9U-1125,gen_exp,Liver,17.0
GTEX-14B4R,GTEX-14B4R-1425,gen_exp,MinorSalivaryGlands,20.0
GTEX-12WSA,GTEX-12WSA-1025,gen_exp,Lung,18.0
GTEX-11GSP,GTEX-11GSP-0225,gen_exp,Ovary,22.0
GTEX-1F5PL,GTEX-1F5PL-1225,gen_exp,GastroesophagealJunction,12.0
GTEX-1C6VR,GTEX-1C6VR-0625,gen_exp,Lung,18.0
GTEX-13PLJ,GTEX-13PLJ-0125,gen_exp,AdiposeTissue,0.0
GTEX-1QCLZ,GTEX-1QCLZ-1225,gen_exp,Liver,17.0
GTEX-14B4R,GTEX-14B4R-0625,gen_exp,GastroesophagealJunction,12.0
GTEX-QVUS,GTEX-QVUS-2925,gen_exp,BrainCerebellum,4.0
GTEX-1HSMQ,GTEX-1HSMQ-0425,gen_exp,AtrialAppendage,3.0
GTEX-YJ8O,GTEX-YJ8O-1125,gen_exp,Uterus,37.0
GTEX-13FLV,GTEX-13FLV-0125,gen_exp,SuprapubicSkin,31.0
GTEX-Z93S,GTEX-Z93S-2425,gen_exp,Colon,6.0
GTEX-1CB4J,GTEX-1CB4J-3125,gen_exp,PituitaryGland,24.0
GTEX-11GSP,GTEX-11GSP-2125,gen_exp,Stomach,30.0
GTEX-1497J,GTEX-1497J-0225,gen_exp,SuprapubicSkin,31.0
GTEX-1MCC2,GTEX-1MCC2-2325,gen_exp,AdiposeTissue,0.0
GTEX-13SLX,GTEX-13SLX-0525,gen_exp,Skin,28.0
GTEX-P78B,GTEX-P78B-0725,gen_exp,TibialArtery,34.0
GTEX-1B8L1,GTEX-1B8L1-2225,gen_exp,SuprapubicSkin,31.0
GTEX-1A3MV,GTEX-1A3MV-1525,gen_exp,EsophagusMuscularis,11.0
GTEX-14PJ3,GTEX-14PJ3-1625,gen_exp,Testis,32.0
GTEX-1QP6S,GTEX-1QP6S-0125,gen_exp,AdiposeTissue,0.0
GTEX-1445S,GTEX-1445S-0625,gen_exp,SkeletalMuscle,27.0
GTEX-148VI,GTEX-148VI-0525,gen_exp,ThyroidGland,33.0
GTEX-14DAQ,GTEX-14DAQ-2525,gen_exp,Omentum,21.0
GTEX-15CHC,GTEX-15CHC-0425,gen_exp,Heart,13.0
GTEX-UPJH,GTEX-UPJH-1025,gen_exp,EsophagusMucosa,10.0
GTEX-1I1GT,GTEX-1I1GT-0925,gen_exp,Pancreas,23.0
GTEX-1QMI2,GTEX-1QMI2-0825,gen_exp,ThyroidGland,33.0
GTEX-1B932,GTEX-1B932-2725,gen_exp,Uterus,37.0
GTEX-111CU,GTEX-111CU-0225,gen_exp,ThyroidGland,33.0
GTEX-15G19,GTEX-15G19-3025,gen_exp,PituitaryGland,24.0
GTEX-1A3MW,GTEX-1A3MW-2125,gen_exp,AdrenalGlands,1.0
GTEX-WFON,GTEX-WFON-0625,gen_exp,Pancreas,23.0
GTEX-11UD2,GTEX-11UD2-2525,gen_exp,SuprapubicSkin,31.0
GTEX-13FH7,GTEX-13FH7-2325,gen_exp,TibialArtery,34.0
GTEX-14BMU,GTEX-14BMU-2025,gen_exp,SkeletalMuscle,27.0
GTEX-14PKU,GTEX-14PKU-0625,gen_exp,Pancreas,23.0
GTEX-13113,GTEX-13113-1325,gen_exp,Liver,17.0
GTEX-183WM,GTEX-183WM-0325,gen_exp,SuprapubicSkin,31.0
GTEX-11EMC,GTEX-11EMC-2225,gen_exp,EsophagusMucosa,10.0
GTEX-ZE7O,GTEX-ZE7O-0625,gen_exp,AtrialAppendage,3.0
GTEX-1J8Q3,GTEX-1J8Q3-1125,gen_exp,AtrialAppendage,3.0
GTEX-RUSQ,GTEX-RUSQ-1625,gen_exp,AdiposeTissue,0.0
GTEX-17KNJ,GTEX-17KNJ-2325,gen_exp,Skin,28.0
GTEX-13OVH,GTEX-13OVH-2925,gen_exp,BrainCerebellum,4.0
GTEX-1A3MV,GTEX-1A3MV-1625,gen_exp,MammaryTissueBreast,19.0
GTEX-W5WG,GTEX-W5WG-1125,gen_exp,AdrenalGlands,1.0
GTEX-18D9U,GTEX-18D9U-1725,gen_exp,EsophagusMuscularis,11.0
GTEX-SE5C,GTEX-SE5C-1825,gen_exp,SkeletalMuscle,27.0
GTEX-1LBAC,GTEX-1LBAC-1125,gen_exp,GastroesophagealJunction,12.0
GTEX-S7SE,GTEX-S7SE-0525,gen_exp,TibialArtery,34.0
GTEX-1F88F,GTEX-1F88F-1125,gen_exp,EsophagusMucosa,10.0
GTEX-1JMPZ,GTEX-1JMPZ-0625,gen_exp,ThyroidGland,33.0
GTEX-12584,GTEX-12584-0325,gen_exp,TibialNerve,35.0
GTEX-WL46,GTEX-WL46-0925,gen_exp,Heart,13.0
GTEX-OIZF,GTEX-OIZF-0625,gen_exp,EsophagusMucosa,10.0
GTEX-1RNSC,GTEX-1RNSC-3125,gen_exp,BrainCerebellum,4.0
GTEX-PWCY,GTEX-PWCY-0525,gen_exp,Heart,13.0
GTEX-14PJ4,GTEX-14PJ4-2425,gen_exp,SkeletalMuscle,27.0
GTEX-13QIC,GTEX-13QIC-3025,gen_exp,BrainCerebellum,4.0
GTEX-17KNJ,GTEX-17KNJ-0925,gen_exp,Lung,18.0
GTEX-1HR98,GTEX-1HR98-0425,gen_exp,MammaryTissueBreast,19.0
GTEX-1F75W,GTEX-1F75W-2125,gen_exp,SigmoidColon,26.0
GTEX-1KAFJ,GTEX-1KAFJ-2025,gen_exp,Skin,28.0
GTEX-1C6VQ,GTEX-1C6VQ-1825,gen_exp,EsophagusMucosa,10.0
GTEX-145MO,GTEX-145MO-0625,gen_exp,TibialArtery,34.0
GTEX-ZEX8,GTEX-ZEX8-0725,gen_exp,Spleen,29.0
GTEX-1GN73,GTEX-1GN73-3025,gen_exp,BrainCerebellum,4.0
GTEX-R55G,GTEX-R55G-0525,gen_exp,Heart,13.0
GTEX-1IDJH,GTEX-1IDJH-1225,gen_exp,CoronaryArtery,7.0
GTEX-1IL2U,GTEX-1IL2U-0825,gen_exp,ThyroidGland,33.0
GTEX-ZZ64,GTEX-ZZ64-1325,gen_exp,TibialArtery,34.0
GTEX-1I1GP,GTEX-1I1GP-0925,gen_exp,Aorta,2.0
GTEX-ZTSS,GTEX-ZTSS-0625,gen_exp,EsophagusMucosa,10.0
GTEX-11P81,GTEX-11P81-0125,gen_exp,ThyroidGland,33.0
GTEX-13O61,GTEX-13O61-2325,gen_exp,SkeletalMuscle,27.0
GTEX-1GZHY,GTEX-1GZHY-2425,gen_exp,Ovary,22.0
GTEX-1OJC3,GTEX-1OJC3-1825,gen_exp,SigmoidColon,26.0
GTEX-1PIGE,GTEX-1PIGE-1625,gen_exp,Testis,32.0
GTEX-XYKS,GTEX-XYKS-1125,gen_exp,EsophagusMuscularis,11.0
GTEX-YB5K,GTEX-YB5K-2425,gen_exp,TibialNerve,35.0
GTEX-131XG,GTEX-131XG-0525,gen_exp,AtrialAppendage,3.0
GTEX-1KANA,GTEX-1KANA-1225,gen_exp,Spleen,29.0
GTEX-1FIGZ,GTEX-1FIGZ-0125,gen_exp,Spleen,29.0
GTEX-11EQ9,GTEX-11EQ9-0925,gen_exp,GastroesophagealJunction,12.0
GTEX-1I6K7,GTEX-1I6K7-1825,gen_exp,Omentum,21.0
GTEX-131YS,GTEX-131YS-0325,gen_exp,TibialNerve,35.0
GTEX-RU1J,GTEX-RU1J-0225,gen_exp,ThyroidGland,33.0
GTEX-11EI6,GTEX-11EI6-2225,gen_exp,Testis,32.0
GTEX-ZLV1,GTEX-ZLV1-1225,gen_exp,Colon,6.0
GTEX-1HSMP,GTEX-1HSMP-0525,gen_exp,TibialArtery,34.0
GTEX-1B8KE,GTEX-1B8KE-0925,gen_exp,AdrenalGlands,1.0
GTEX-1J1OQ,GTEX-1J1OQ-2325,gen_exp,GastroesophagealJunction,12.0
GTEX-131YS,GTEX-131YS-1125,gen_exp,Aorta,2.0
GTEX-RNOR,GTEX-RNOR-0225,gen_exp,AdiposeTissue,0.0
GTEX-17JCI,GTEX-17JCI-1125,gen_exp,Heart,13.0
GTEX-OIZF,GTEX-OIZF-0525,gen_exp,Lung,18.0
GTEX-1JN76,GTEX-1JN76-1625,gen_exp,Uterus,37.0
GTEX-11H98,GTEX-11H98-0425,gen_exp,TibialNerve,35.0
GTEX-147F3,GTEX-147F3-0225,gen_exp,SkeletalMuscle,27.0
GTEX-1EU9M,GTEX-1EU9M-2925,gen_exp,BrainCerebellum,4.0
GTEX-1C6WA,GTEX-1C6WA-3025,gen_exp,BrainCortex,5.0
GTEX-1LKK1,GTEX-1LKK1-3025,gen_exp,PituitaryGland,24.0
GTEX-13PVR,GTEX-13PVR-2525,gen_exp,SkeletalMuscle,27.0
GTEX-13O1R,GTEX-13O1R-1225,gen_exp,Heart,13.0
GTEX-ZLV1,GTEX-ZLV1-1825,gen_exp,AdiposeTissue,0.0
GTEX-1PPH8,GTEX-1PPH8-0525,gen_exp,TibialArtery,34.0
GTEX-12ZZZ,GTEX-12ZZZ-0225,gen_exp,SkeletalMuscle,27.0
GTEX-17HGU,GTEX-17HGU-2225,gen_exp,Prostate,25.0
GTEX-1L5NE,GTEX-1L5NE-1225,gen_exp,GastroesophagealJunction,12.0
GTEX-ZZPU,GTEX-ZZPU-2225,gen_exp,Vagina,38.0
GTEX-V1D1,GTEX-V1D1-0525,gen_exp,Heart,13.0
GTEX-1MUQO,GTEX-1MUQO-0325,gen_exp,TibialNerve,35.0
GTEX-13YAN,GTEX-13YAN-0925,gen_exp,ThyroidGland,33.0
GTEX-1HCU7,GTEX-1HCU7-2625,gen_exp,Colon,6.0
GTEX-ZVZP,GTEX-ZVZP-1625,gen_exp,GastroesophagealJunction,12.0
GTEX-PWCY,GTEX-PWCY-2325,gen_exp,ThyroidGland,33.0
GTEX-13PVR,GTEX-13PVR-0425,gen_exp,SuprapubicSkin,31.0
GTEX-11DYG,GTEX-11DYG-0425,gen_exp,TibialNerve,35.0
GTEX-X261,GTEX-X261-1025,gen_exp,Lung,18.0
GTEX-1JJE9,GTEX-1JJE9-1525,gen_exp,Omentum,21.0
GTEX-TMMY,GTEX-TMMY-0125,gen_exp,AdrenalGlands,1.0
GTEX-XMK1,GTEX-XMK1-1125,gen_exp,MammaryTissueBreast,19.0
GTEX-11EM3,GTEX-11EM3-1225,gen_exp,SuprapubicSkin,31.0
GTEX-1J8QM,GTEX-1J8QM-1025,gen_exp,Ileum,14.0
GTEX-ZZ64,GTEX-ZZ64-0325,gen_exp,EsophagusMuscularis,11.0
GTEX-ZT9W,GTEX-ZT9W-1525,gen_exp,Stomach,30.0
GTEX-1GMR3,GTEX-1GMR3-2325,gen_exp,TibialArtery,34.0
GTEX-1HGF4,GTEX-1HGF4-2625,gen_exp,SkeletalMuscle,27.0
GTEX-132NY,GTEX-132NY-0825,gen_exp,MammaryTissueBreast,19.0
GTEX-111YS,GTEX-111YS-1525,gen_exp,SuprapubicSkin,31.0
GTEX-1GZ4I,GTEX-1GZ4I-0825,gen_exp,AtrialAppendage,3.0
GTEX-R55C,GTEX-R55C-0625,gen_exp,ThyroidGland,33.0
GTEX-1QMI2,GTEX-1QMI2-0725,gen_exp,MammaryTissueBreast,19.0
GTEX-139YR,GTEX-139YR-0225,gen_exp,Liver,17.0
GTEX-145MO,GTEX-145MO-2625,gen_exp,SigmoidColon,26.0
GTEX-1J8Q2,GTEX-1J8Q2-2725,gen_exp,MammaryTissueBreast,19.0
GTEX-18A7A,GTEX-18A7A-1225,gen_exp,AtrialAppendage,3.0
GTEX-12WSN,GTEX-12WSN-0225,gen_exp,AtrialAppendage,3.0
GTEX-ZT9W,GTEX-ZT9W-2725,gen_exp,TibialArtery,34.0
GTEX-1HCUA,GTEX-1HCUA-1625,gen_exp,Stomach,30.0
GTEX-1JJE9,GTEX-1JJE9-0425,gen_exp,Prostate,25.0
GTEX-17HII,GTEX-17HII-0125,gen_exp,Testis,32.0
GTEX-XBEW,GTEX-XBEW-1525,gen_exp,GastroesophagealJunction,12.0
GTEX-YF7O,GTEX-YF7O-0525,gen_exp,AtrialAppendage,3.0
GTEX-X585,GTEX-X585-1825,gen_exp,Spleen,29.0
GTEX-1I1GV,GTEX-1I1GV-2225,gen_exp,EsophagusMucosa,10.0
GTEX-111VG,GTEX-111VG-2625,gen_exp,SkeletalMuscle,27.0
GTEX-1122O,GTEX-1122O-2325,gen_exp,TibialArtery,34.0
GTEX-1S82Z,GTEX-1S82Z-1825,gen_exp,Ileum,14.0
GTEX-Y9LG,GTEX-Y9LG-2225,gen_exp,TibialNerve,35.0
GTEX-QV44,GTEX-QV44-1826,gen_exp,AdiposeTissue,0.0
GTEX-1LGRB,GTEX-1LGRB-2625,gen_exp,SkeletalMuscle,27.0
GTEX-11I78,GTEX-11I78-1225,gen_exp,Colon,6.0
GTEX-1F75B,GTEX-1F75B-0525,gen_exp,SkeletalMuscle,27.0
GTEX-1EX96,GTEX-1EX96-2925,gen_exp,PituitaryGland,24.0
GTEX-1B996,GTEX-1B996-2325,gen_exp,Testis,32.0
GTEX-YB5E,GTEX-YB5E-2425,gen_exp,TibialArtery,34.0
GTEX-1EX96,GTEX-1EX96-2225,gen_exp,EsophagusMucosa,10.0
GTEX-1CB4E,GTEX-1CB4E-1725,gen_exp,Prostate,25.0
GTEX-OIZH,GTEX-OIZH-2125,gen_exp,Testis,32.0
GTEX-1RQED,GTEX-1RQED-1025,gen_exp,Lung,18.0
GTEX-1POEN,GTEX-1POEN-0525,gen_exp,TibialArtery,34.0
GTEX-1B8SF,GTEX-1B8SF-0825,gen_exp,Lung,18.0
GTEX-13N2G,GTEX-13N2G-0125,gen_exp,Testis,32.0
GTEX-14JIY,GTEX-14JIY-0525,gen_exp,AdiposeTissue,0.0
GTEX-11GS4,GTEX-11GS4-0325,gen_exp,Aorta,2.0
GTEX-X4LF,GTEX-X4LF-0625,gen_exp,EsophagusMucosa,10.0
GTEX-1KANC,GTEX-1KANC-1725,gen_exp,TibialArtery,34.0
GTEX-1GF9X,GTEX-1GF9X-1925,gen_exp,AdiposeTissue,0.0
GTEX-1A8FM,GTEX-1A8FM-0825,gen_exp,Lung,18.0
GTEX-1GPI7,GTEX-1GPI7-0725,gen_exp,ThyroidGland,33.0
GTEX-144GM,GTEX-144GM-0725,gen_exp,Pancreas,23.0
GTEX-ZAJG,GTEX-ZAJG-0625,gen_exp,MammaryTissueBreast,19.0
GTEX-1ICLZ,GTEX-1ICLZ-1025,gen_exp,Heart,13.0
GTEX-1I1HK,GTEX-1I1HK-2425,gen_exp,MammaryTissueBreast,19.0
GTEX-17EUY,GTEX-17EUY-0525,gen_exp,AdiposeTissue,0.0
GTEX-WOFM,GTEX-WOFM-0725,gen_exp,Omentum,21.0
GTEX-1CB4E,GTEX-1CB4E-0525,gen_exp,Heart,13.0
GTEX-11OF3,GTEX-11OF3-0625,gen_exp,ThyroidGland,33.0
GTEX-1H1E6,GTEX-1H1E6-1525,gen_exp,Aorta,2.0
GTEX-13FLV,GTEX-13FLV-0225,gen_exp,ThyroidGland,33.0
GTEX-PVOW,GTEX-PVOW-1625,gen_exp,EsophagusMucosa,10.0
GTEX-1H1DE,GTEX-1H1DE-1025,gen_exp,EsophagusMucosa,10.0
